2022000081,57,71,91,76,86,61,91,7
2022000081,64,96,68,44,84,75,84,8
2022000091,84,64,64,84,52,75,99,1
2022000091,80,89,41,92,99,72,82,2
2022000091,67,83,78,56,61,99,89,3
2022000091,52,71,62,99,79,70,86,4
2022000091,90,76,99,90,74,83,85,5
2022000091,84,63,100,49,94,75,100,6
2022000091,67,97,73,49,85,71,88,7
2022000091,58,98,71,31,67,63,96,8
2022000101,72,84,33,51,76,65,97,1
2022000101,61,74,91,81,87,92,100,2
2022000101,73,98,98,82,62,78,90,3
2022000101,87,65,70,97,56,75,86,4
2022000101,53,76,42,94,58,77,82,5
2022000101,53,100,30,66,50,99,92,6
2022000101,68,97,72,60,100,97,95,7
2022000101,95,100,48,80,72,76,80,8
2022000111,85,100,54,81,55,84,95,1
2022000111,84,69,76,47,66,64,82,2
2022000111,55,80,95,33,98,60,93,3
2022000111,97,89,90,43,59,63,93,4
2022000111,76,72,60,43,98,100,86,5
2022000111,97,70,69,95,50,86,89,6
2022000111,81,73,54,74,81,73,91,7
2022000111,63,92,79,38,82,95,93,8
2022000121,63,88,63,31,70,91,91,1
2022000121,74,81,44,68,57,65,93,2
2022000121,57,95,34,88,88,63,89,3
2022000121,86,80,61,54,100,91,99,4
2022000121,92,85,95,30,65,75,99,5
2022000121,52,82,83,73,63,86,92,6
2022000121,99,65,38,65,82,92,95,7
2022000121,54,89,95,37,65,78,97,8
2022000131,82,90,66,68,88,65,99,1
2022000131,87,80,83,66,74,80,91,2
2022000131,90,78,100,91,68,99,95,3
2022000131,75,86,32,88,89,64,82,4
2022000131,66,97,43,70,77,90,94,5
2022000131,73,96,56,86,92,76,82,6
2022000131,75,70,87,83,94,81,80,7
2022000131,73,76,53,51,87,61,88,8
2022000141,74,92,69,31,93,69,94,1
2022000141,51,70,74,59,59,93,95,2
2022000141,80,98,47,97,57,64,92,3
2022000141,72,96,69,78,58,71,100,4
2022000141,70,98,52,32,54,70,86,5
2022000141,70,94,88,58,84,71,83,6
2022000141,91,74,74,81,92,79,92,7
2022000141,93,66,36,67,71,77,96,8
2022000151,55,94,83,56,80,92,97,1
2022000151,95,85,60,92,69,78,96,2
2022000151,78,87,52,48,98,92,93,3
2022000151,58,64,41,87,91,100,85,4
2022000151,88,61,93,44,57,99,100,5
2022000151,95,82,89,40,52,66,82,6
2022000151,94,89,73,86,87,87,98,7
2022000151,58,80,97,49,92,100,84,8
2022000161,81,88,59,44,92,87,98,1
2022000161,73,80,98,56,91,86,88,2
2022000161,86,90,46,100,67,63,95,3
2022000161,81,84,53,59,74,92,94,4
2022000161,70,63,40,61,96,77,96,5
2022000161,84,86,31,50,50,62,91,6
2022000161,53,80,55,77,96,82,89,7
2022000161,83,78,31,43,93,65,80,8
2022000171,89,83,55,57,61,94,88,1
2022000171,92,82,49,90,88,64,89,2
2022000171,63,70,72,73,64,78,100,3
2022000171,92,78,74,80,62,81,88,4
2022000171,65,96,34,60,84,63,92,5
2022000171,74,95,48,95,87,72,87,6
2022000171,73,98,42,72,50,86,88,7
2022000171,63,80,52,50,78,90,83,8
2022000181,76,67,72,94,85,96,97,1
2022000181,68,81,77,79,53,100,88,2
2022000181,67,82,71,68,96,90,80,3
2022000181,97,91,66,75,73,98,90,4
2022000181,90,69,95,34,52,87,96,5
2022000181,64,100,54,51,61,83,100,6
2022000181,53,64,81,65,81,81,95,7
2022000181,91,64,67,93,86,61,97,8
2022000191,98,80,97,62,57,100,84,1
2022000191,82,93,79,59,96,69,81,2
2022000191,63,80,77,90,84,64,89,3
2022000191,83,62,97,43,69,67,93,4
2022000191,73,74,71,96,75,72,98,5
2022000191,52,65,54,77,93,62,82,6
2022000191,55,89,64,99,58,61,85,7
2022000191,66,85,88,64,59,73,87,8
2022000201,86,99,74,66,78,67,81,1
2022000201,77,62,78,48,73,75,97,2
2022000201,85,97,73,82,85,64,81,3
2022000201,86,82,46,94,52,73,89,4
2022000201,73,90,50,77,79,83,89,5
2022000201,54,86,94,73,53,61,100,6
2022000201,87,85,63,51,73,74,98,7
2022000201,75,83,37,79,75,96,86,8
2022000211,50,65,74,74,54,97,83,1
2022000211,51,94,79,47,55,65,88,2
2022000211,73,100,50,93,91,69,86,3
2022000211,66,72,43,94,69,75,88,4
2022000211,91,85,70,33,60,90,85,5
2022000211,93,67,44,58,94,88,92,6
2022000211,98,87,97,77,54,82,92,7
2022000211,58,89,78,79,91,82,82,8
2022000221,55,93,62,87,84,67,93,1
2022000221,97,76,36,72,63,64,96,2
2022000221,69,90,71,30,90,68,100,3
2022000221,80,90,69,49,79,68,97,4
2022000221,96,84,86,45,54,67,96,5
2022000221,72,89,96,44,60,83,87,6
2022000221,78,73,53,82,59,87,95,7
2022000221,60,97,33,69,86,79,100,8
2022000231,83,78,55,79,92,100,80,1
2022000231,62,69,80,92,75,80,84,2
2022000231,87,91,82,94,57,66,84,3
2022000231,60,74,46,41,94,94,87,4
2022000231,51,98,81,91,99,73,94,5
2022000231,78,94,96,60,80,96,99,6
2022000231,74,75,65,37,50,91,82,7
2022000231,95,67,43,44,85,100,96,8
2022000241,98,94,86,61,76,72,96,1
2022000241,59,63,39,78,82,96,85,2
2022000241,74,95,69,47,55,78,82,3
2022000241,86,92,63,65,61,65,89,4
2022000241,66,89,69,56,97,67,94,5
2022000241,77,91,51,81,85,94,85,6
2022000241,62,87,67,90,96,70,80,7
2022000241,56,67,90,59,86,93,99,8
2022000251,78,99,77,68,91,67,100,1
2022000251,96,96,78,39,84,89,81,2
2022000251,58,79,65,44,90,63,81,3
2022000251,64,95,37,40,67,65,91,4
2022000251,55,75,70,91,95,67,90,5
2022000251,82,61,100,70,63,61,80,6
2022000251,57,76,69,75,65,90,86,7
2022000251,52,68,42,37,63,82,100,8
2022000261,82,85,60,52,85,63,85,1
2022000261,90,88,76,56,90,100,93,2
2022000261,94,62,86,79,85,76,84,3
2022000261,100,61,44,82,57,74,100,4
2022000261,74,64,90,67,64,69,89,5
2022000261,94,67,80,60,51,92,84,6
2022000261,65,64,56,99,54,79,93,7
2022000261,72,61,35,83,95,76,97,8
2022000271,73,83,51,67,70,91,89,1
2022000271,99,80,56,79,57,82,82,2
2022000271,98,88,77,75,93,76,84,3
2022000271,65,65,67,40,83,98,85,4
2022000271,87,69,90,93,77,89,87,5
2022000271,52,92,88,31,76,99,99,6
2022000271,95,83,71,79,97,96,93,7
2022000271,67,86,53,87,61,76,97,8
2022000281,86,87,72,79,75,99,82,1
2022000281,56,96,55,40,92,70,85,2
2022000281,99,63,55,99,63,86,91,3
2022000281,80,85,47,98,96,68,88,4
2022000281,80,67,98,93,73,96,98,5
2022000281,94,84,32,57,83,91,80,6
2022000281,100,71,64,95,65,78,93,7
2022000281,67,84,53,60,100,64,90,8
2022000291,72,84,43,69,72,90,100,1
2022000291,95,97,32,44,84,63,84,2
2022000291,86,69,35,46,53,71,92,3
2022000291,57,82,69,36,81,81,100,4
2022000291,56,82,100,96,83,82,82,5
2022000291,76,92,72,75,93,92,91,6
2022000291,79,76,93,92,80,86,97,7
2022000291,64,61,90,100,74,86,96,8
2022000301,60,74,54,40,92,75,100,1
2022000301,82,60,80,60,51,71,90,2
2022000301,93,64,45,57,61,60,97,3
2022000301,95,80,96,44,74,61,89,4
2022000301,51,65,51,92,53,79,92,5
2022000301,90,77,94,81,74,68,85,6
2022000301,80,85,80,48,80,78,82,7
2022000301,91,69,38,96,53,81,94,8
2022000311,83,65,88,32,61,65,93,1
2022000311,67,84,86,53,54,80,100,2
2022000311,100,93,53,57,74,74,100,3
2022000311,93,69,54,45,90,63,98,4
2022000311,54,65,77,74,98,77,91,5
2022000311,50,73,39,76,60,64,83,6
2022000311,61,97,43,94,92,98,86,7
2022000311,96,73,77,53,82,76,93,8
2022000321,54,65,86,48,57,93,94,1
2022000321,96,95,70,54,87,92,95,2
2022000321,97,79,58,91,81,71,87,3
2022000321,67,67,58,81,67,64,86,4
2022000321,76,82,58,43,84,85,97,5
2022000321,88,85,54,50,71,79,92,6
2022000321,77,94,64,49,63,97,81,7
2022000321,63,86,100,73,73,80,97,8
2022000331,66,95,36,89,97,74,94,1
2022000331,79,68,68,40,96,83,86,2
2022000331,90,85,35,46,83,64,85,3
2022000331,50,84,39,47,58,71,86,4
2022000331,71,65,97,95,84,80,91,5
2022000331,66,94,36,57,89,60,94,6
2022000331,93,94,36,72,59,97,94,7
2022000331,64,79,70,67,80,93,82,8
2022000341,75,61,82,43,76,60,89,1
2022000341,81,79,30,99,83,82,83,2
2022000341,78,87,98,99,75,74,96,3
2022000341,85,89,44,44,90,62,83,4
2022000341,95,76,40,89,85,97,90,5
2022000341,64,77,81,86,51,80,85,6
2022000341,55,85,75,36,55,95,93,7
2022000341,65,75,61,66,91,97,91,8
2022000351,50,69,81,73,93,74,87,1
2022000351,94,65,70,60,55,95,96,2
2022000351,84,90,34,35,81,96,86,3
2022000351,99,69,34,35,96,90,82,4
2022000351,59,83,44,82,57,69,99,5
2022000351,83,75,38,84,76,98,84,6
2022000351,88,84,58,34,83,95,99,7
2022000351,90,62,93,78,57,97,81,8
2022000361,66,63,73,78,95,61,96,1
2022000361,70,90,48,90,94,94,100,2
2022000361,95,94,77,86,84,61,91,3
2022000361,94,74,65,51,72,84,99,4
2022000361,50,73,48,82,99,92,88,5
2022000361,64,92,88,97,62,96,93,6
2022000361,88,96,44,43,53,73,98,7
2022000361,74,95,69,97,57,64,89,8
2022000371,99,66,52,40,87,72,92,1
2022000371,73,92,94,37,70,88,90,2
2022000371,51,60,93,66,62,61,86,3
2022000371,83,89,53,100,84,74,86,4
2022000371,77,60,78,81,77,69,83,5
2022000371,84,87,53,95,95,65,93,6
2022000371,71,68,63,33,92,61,92,7
2022000371,84,64,56,61,96,85,82,8
2022000381,59,86,87,65,65,67,91,1
2022000381,73,73,37,32,74,99,97,2
2022000381,97,82,67,63,63,84,83,3
2022000381,99,86,38,94,70,69,93,4
2022000381,93,71,98,79,74,64,91,5
2022000381,82,99,94,56,98,100,84,6
2022000381,99,83,72,62,62,76,92,7
2022000381,68,82,55,51,79,66,95,8
2022000391,55,83,71,68,51,76,84,1
2022000391,50,62,85,57,65,68,88,2
2022000391,64,69,68,34,90,71,100,3
2022000391,51,67,70,88,100,92,88,4
2022000391,98,77,88,57,91,81,81,5
2022000391,75,72,51,75,99,73,88,6
2022000391,56,72,69,72,55,60,81,7
2022000391,71,65,56,87,70,98,97,8
2022000401,83,86,91,38,79,90,92,1
2022000401,55,88,56,95,64,72,91,2
2022000401,78,83,38,67,91,97,96,3
2022000401,55,77,81,77,96,90,96,4
2022000401,51,98,89,66,75,78,84,5
2022000401,78,86,63,47,81,65,80,6
2022000401,56,100,75,91,73,91,87,7
2022000401,93,66,58,84,86,82,97,8
2022000411,61,89,38,67,89,97,94,1
2022000411,87,90,54,87,51,82,96,2
2022000411,66,67,88,74,75,99,89,3
2022000411,50,89,84,65,51,60,93,4
2022000411,67,69,54,46,84,88,91,5
2022000411,95,88,71,96,98,89,86,6
2022000411,99,85,51,63,58,73,100,7
2022000411,72,60,95,36,69,93,94,8
2022000421,59,84,83,36,70,84,91,1
2022000421,52,96,100,30,98,84,81,2
2022000421,96,71,98,79,62,94,90,3
2022000421,100,82,46,76,78,78,90,4
2022000421,69,70,53,61,58,69,90,5
2022000421,83,88,64,89,76,94,86,6
2022000421,86,71,32,62,85,62,80,7
2022000421,81,68,38,67,78,86,85,8
2022000431,69,80,32,41,63,63,82,1
2022000431,98,70,85,92,52,82,80,2
2022000431,90,65,61,35,84,99,97,3
2022000431,69,89,67,51,62,66,96,4
2022000431,53,66,96,59,55,69,98,5
2022000431,83,93,33,88,54,98,85,6
2022000431,63,85,31,36,55,86,83,7
2022000431,82,99,70,55,64,64,80,8
2022000441,65,76,97,83,50,65,84,1
2022000441,65,67,50,84,96,80,85,2
2022000441,86,66,68,46,64,67,100,3
2022000441,56,83,49,69,72,60,80,4
2022000441,57,86,61,71,79,60,97,5
2022000441,61,95,46,87,70,99,97,6
2022000441,70,62,77,85,58,79,94,7
2022000441,77,92,37,30,90,86,97,8
2022000451,56,98,68,47,88,89,85,1
2022000451,80,76,86,76,90,96,82,2
2022000451,70,92,89,77,90,92,82,3
2022000451,55,82,65,89,54,64,82,4
2022000451,64,74,84,52,58,69,95,5
2022000451,97,67,97,72,65,86,95,6
2022000451,89,90,84,37,58,87,81,7
2022000451,99,73,37,68,84,85,96,8
2022000461,51,86,58,91,67,62,96,1
2022000461,81,85,58,74,77,100,85,2
2022000461,100,96,32,64,59,80,99,3
2022000461,94,90,47,97,88,69,90,4
2022000461,59,64,92,65,68,64,100,5
2022000461,95,68,59,92,78,86,89,6
2022000461,57,68,67,79,61,60,96,7
2022000461,90,68,49,94,53,75,92,8
2022000471,86,88,80,87,56,96,99,1
2022000471,78,91,79,79,56,84,99,2
2022000471,70,74,58,67,52,79,87,3
2022000471,91,76,46,73,82,68,99,4
2022000471,66,60,86,41,62,70,91,5
2022000471,56,95,85,37,59,70,90,6
2022000471,61,73,89,71,59,79,81,7
2022000471,86,74,38,82,63,89,88,8
2022000481,90,81,42,31,95,82,81,1
2022000481,77,91,56,66,78,71,91,2
2022000481,88,61,69,75,65,69,80,3
2022000481,63,82,100,50,71,63,98,4
2022000481,83,66,32,38,99,89,84,5
2022000481,67,66,34,96,86,70,88,6
2022000481,66,81,95,54,52,74,95,7
2022000481,64,95,41,51,74,96,84,8
2022000491,90,95,53,89,62,71,96,1
2022000491,79,72,42,96,75,65,99,2
2022000491,90,83,93,45,87,77,83,3
2022000491,57,71,45,61,83,86,85,4
2022000491,97,63,58,73,91,69,93,5
2022000491,60,93,76,44,81,77,82,6
2022000491,74,85,47,92,94,95,85,7
2022000491,52,95,68,37,64,83,96,8
2022000501,73,80,90,53,92,64,85,1
2022000501,94,60,72,69,71,76,91,2
2022000501,61,96,62,80,75,74,81,3
2022000501,55,87,35,83,86,91,99,4
2022000501,51,69,98,59,72,62,87,5
2022000501,82,79,86,73,99,97,85,6
2022000501,84,81,98,87,76,67,98,7
2022000501,57,82,81,87,61,96,87,8
2022000511,87,71,91,46,66,71,90,1
2022000511,51,77,75,58,58,92,89,2
2022000511,76,99,72,37,55,97,88,3
2022000511,66,96,100,76,81,62,97,4
2022000511,72,84,82,31,71,88,91,5
2022000511,77,81,90,40,57,97,81,6
2022000511,97,93,82,42,95,60,100,7
2022000511,60,68,80,36,71,92,96,8
2022000521,71,68,40,46,52,91,92,1
2022000521,67,71,84,31,81,62,84,2
2022000521,100,74,41,35,94,100,99,3
2022000521,57,78,97,96,89,71,83,4
2022000521,71,91,92,55,78,70,89,5
2022000521,89,64,73,99,62,67,89,6
2022000521,98,64,42,35,84,93,93,7
2022000521,55,82,71,97,60,79,97,8
2022000531,81,95,85,30,78,87,90,1
2022000531,88,84,50,53,99,90,82,2
2022000531,76,72,63,83,97,60,84,3
2022000531,67,88,85,94,52,83,93,4
2022000531,58,74,57,72,71,88,96,5
2022000531,64,78,96,59,59,82,91,6
2022000531,53,88,66,49,62,92,92,7
2022000531,73,82,95,35,70,88,99,8
2022000541,100,73,88,68,86,95,85,1
2022000541,91,60,38,40,75,76,99,2
2022000541,56,85,46,30,89,72,83,3
2022000541,87,92,81,36,57,87,100,4
2022000541,54,64,57,61,100,70,80,5
2022000541,61,84,79,39,100,60,86,6
2022000541,72,64,64,79,83,74,98,7
2022000541,69,83,62,45,63,93,92,8
2022000551,69,79,78,42,73,88,82,1
2022000551,60,67,89,62,52,65,96,2
2022000551,51,62,96,74,69,70,86,3
2022000551,64,97,50,43,55,79,97,4
2022000551,100,88,81,51,66,82,81,5
2022000551,76,91,55,56,99,100,85,6
2022000551,67,60,30,67,70,77,80,7
2022000551,65,81,70,30,55,73,93,8
2022000561,75,86,49,91,62,79,97,1
2022000561,81,61,75,90,97,76,86,2
2022000561,72,86,50,90,63,67,91,3
2022000561,67,62,62,54,94,68,97,4
2022000561,79,61,68,84,97,100,90,5
2022000561,60,82,96,67,56,78,91,6
2022000561,53,88,60,96,85,75,100,7
2022000561,86,97,62,42,55,72,99,8
2022000571,67,91,72,59,97,62,95,1
2022000571,93,89,88,48,82,76,84,2
2022000571,60,89,51,69,78,74,83,3
2022000571,88,85,75,62,64,69,94,4
2022000571,53,79,61,32,76,66,97,5
2022000571,96,83,85,92,84,83,94,6
2022000571,83,74,100,73,100,68,97,7
2022000571,72,79,69,97,70,95,90,8
2022000581,81,82,40,77,100,95,80,1
2022000581,84,70,30,80,88,87,97,2
2022000581,53,83,56,76,50,69,93,3
2022000581,98,63,85,78,89,97,91,4
2022000581,94,92,62,92,79,100,92,5
2022000581,97,74,88,50,62,94,96,6
2022000581,72,67,35,97,59,86,84,7
2022000581,95,64,56,68,60,69,98,8
2022000591,61,71,50,75,87,63,98,1
2022000591,58,99,33,59,64,69,92,2
2022000591,92,97,44,99,63,84,89,3
2022000591,90,68,59,86,84,93,86,4
2022000591,99,61,60,48,98,73,99,5
2022000591,60,65,79,78,50,88,89,6
2022000591,97,72,76,97,78,72,83,7
2022000591,56,74,87,42,87,64,87,8
2022000601,82,83,52,72,61,96,99,1
2022000601,61,98,64,37,52,76,97,2
2022000601,100,71,88,43,63,100,98,3
2022000601,80,100,41,40,93,76,96,4
2022000601,61,97,50,41,87,70,87,5
2022000601,98,83,56,38,80,69,80,6
2022000601,85,92,42,31,91,88,99,7
2022000601,80,98,97,59,51,78,85,8
2022000611,84,81,63,32,93,90,88,1
2022000611,77,94,98,38,98,64,97,2
2022000611,67,61,50,37,77,85,82,3
2022000611,75,64,61,76,67,73,98,4
2022000611,61,90,93,64,87,100,97,5
2022000611,67,98,98,63,58,96,89,6
2022000611,76,84,86,64,61,72,98,7
2022000611,72,96,80,76,96,85,80,8
2022000621,85,88,52,85,63,70,96,1
2022000621,51,90,87,66,84,64,89,2
2022000621,98,73,82,99,93,78,95,3
2022000621,89,81,84,76,94,98,96,4
2022000621,63,93,77,85,99,76,98,5
2022000621,69,94,51,48,71,100,86,6
2022000621,77,69,62,82,60,92,91,7
2022000621,58,86,74,84,85,65,85,8
2022000631,64,67,75,33,86,60,84,1
2022000631,70,87,92,59,98,93,92,2
2022000631,53,80,82,80,59,93,81,3
2022000631,98,97,54,53,83,84,99,4
2022000631,88,81,78,62,60,82,94,5
2022000631,64,70,56,88,58,99,80,6
2022000631,54,78,99,92,69,68,98,7
2022000631,89,62,72,93,60,75,93,8
2022000641,51,93,63,85,99,82,82,1
2022000641,93,84,68,85,83,91,84,2
2022000641,75,66,45,38,64,90,99,3
2022000641,93,67,33,70,70,63,93,4
2022000641,74,85,77,91,76,72,84,5
2022000641,78,67,68,77,61,75,87,6
2022000641,82,80,56,59,97,81,93,7
2022000641,54,77,92,90,51,86,81,8
2022000651,84,68,67,92,66,91,83,1
2022000651,76,86,34,99,62,97,96,2
2022000651,81,100,46,47,100,62,88,3
2022000651,74,92,86,92,68,85,83,4
2022000651,75,93,51,57,98,86,98,5
2022000651,71,84,65,33,93,67,89,6
2022000651,82,88,62,100,86,89,83,7
2022000651,79,86,82,46,53,98,96,8
2022000661,68,90,50,47,62,63,99,1
2022000661,75,88,92,92,67,67,80,2
2022000661,66,91,74,78,94,84,85,3
2022000661,77,77,83,58,66,74,88,4
2022000661,65,64,81,75,94,70,96,5
2022000661,88,66,58,84,96,72,92,6
2022000661,96,81,38,35,100,67,98,7
2022000661,83,63,94,65,90,64,92,8
2022000671,92,68,93,90,51,69,83,1
2022000671,95,79,35,58,65,62,87,2
2022000671,69,73,32,87,54,84,88,3
2022000671,95,87,60,79,86,69,86,4
2022000671,52,64,43,81,86,90,91,5
2022000671,66,86,94,96,85,94,87,6
2022000671,56,83,85,67,80,81,80,7
2022000671,91,69,60,49,69,69,100,8
2022000681,98,80,41,79,90,76,85,1
2022000681,95,92,40,66,63,60,88,2
2022000681,93,75,88,78,64,75,82,3
2022000681,96,90,63,78,71,87,82,4
2022000681,62,67,89,76,92,75,80,5
2022000681,70,68,76,79,93,68,81,6
2022000681,77,83,86,92,63,71,93,7
2022000681,62,78,31,68,83,85,99,8
2022000691,73,62,86,98,79,75,92,1
2022000691,67,76,74,49,64,93,98,2
2022000691,65,99,48,71,88,86,80,3
2022000691,73,92,50,97,65,67,91,4
2022000691,67,86,55,36,69,72,89,5
2022000691,60,99,46,65,71,86,98,6
2022000691,62,99,43,59,100,75,91,7
2022000691,65,73,73,63,67,83,80,8
2022000701,60,97,35,39,63,61,94,1
2022000701,52,68,63,30,52,69,86,2
2022000701,52,78,45,55,97,82,98,3
2022000701,84,62,51,52,50,91,84,4
2022000701,79,72,31,46,77,63,92,5
2022000701,77,97,61,72,73,69,85,6
2022000701,83,84,61,79,100,72,86,7
2022000701,78,61,31,90,67,78,85,8
2022000711,84,79,39,87,100,68,98,1
2022000711,75,67,41,98,96,61,81,2
2022000711,87,85,76,80,65,90,98,3
2022000711,91,63,81,52,63,89,94,4
2022000711,99,70,50,52,82,99,89,5
2022000711,63,99,71,79,60,78,80,6
2022000711,70,74,39,68,62,77,89,7
2022000711,95,61,40,64,73,72,94,8
2022000721,77,83,60,40,79,85,89,1
2022000721,93,61,39,38,59,98,83,2
2022000721,97,64,72,45,88,62,94,3
2022000721,76,95,62,63,83,89,98,4
2022000721,62,96,75,62,61,70,87,5
2022000721,99,76,47,74,95,88,80,6
2022000721,97,94,67,70,66,71,82,7
2022000721,62,63,58,45,59,73,94,8
2022000731,67,88,95,73,89,96,88,1
2022000731,84,70,41,82,94,68,93,2
2022000731,89,86,65,86,70,94,99,3
2022000731,84,73,100,30,75,90,91,4
2022000731,95,100,48,31,87,75,98,5
2022000731,75,61,55,72,89,62,96,6
2022000731,71,72,41,34,71,90,86,7
2022000731,81,97,91,83,96,74,88,8
2022000741,54,98,63,90,90,74,87,1
2022000741,94,90,49,56,92,75,100,2
2022000741,62,78,88,96,99,84,84,3
2022000741,95,98,46,84,96,97,83,4
2022000741,86,84,62,90,52,99,100,5
2022000741,95,69,51,79,61,97,95,6
2022000741,89,92,36,41,63,77,89,7
2022000741,72,63,41,53,57,60,87,8
2022000751,63,61,95,38,63,88,91,1
2022000751,86,100,67,88,50,62,99,2
2022000751,74,74,64,51,52,71,83,3
2022000751,79,65,95,40,84,98,89,4
2022000751,95,75,59,53,89,100,93,5
2022000751,68,77,46,63,53,93,99,6
2022000751,71,67,62,85,96,78,95,7
2022000751,56,84,95,49,91,86,99,8
2022000761,78,100,92,75,64,73,80,1
2022000761,83,82,41,90,93,95,96,2
2022000761,52,60,50,40,55,68,87,3
2022000761,53,61,38,93,83,86,92,4
2022000761,65,98,59,95,52,74,81,5
2022000761,57,61,48,95,80,61,80,6
2022000761,97,94,73,79,76,77,100,7
2022000761,87,83,53,60,65,93,99,8
2022000771,70,74,38,82,83,85,81,1
2022000771,70,70,69,74,73,70,84,2
2022000771,91,91,43,46,82,72,93,3
2022000771,75,64,69,37,55,69,82,4
2022000771,66,74,78,42,98,89,100,5
2022000771,93,95,90,65,99,90,88,6
2022000771,63,97,48,44,64,64,84,7
2022000771,82,87,32,92,50,65,83,8
2022000781,99,97,90,69,66,92,89,1
2022000781,56,98,75,68,86,77,85,2
2022000781,70,95,45,95,94,80,90,3
2022000781,90,63,85,82,68,65,91,4
2022000781,92,86,63,71,66,83,83,5
2022000781,71,72,90,69,56,65,87,6
2022000781,60,90,48,48,88,97,86,7
2022000781,65,83,55,96,74,66,80,8
2022000791,91,72,58,40,73,66,84,1
2022000791,83,79,36,90,100,71,86,2
2022000791,59,90,90,32,90,70,86,3
2022000791,92,78,40,60,52,87,97,4
2022000791,58,78,45,56,83,92,92,5
2022000791,59,92,31,81,91,80,88,6
2022000791,91,80,45,63,93,88,81,7
2022000791,95,100,71,41,73,85,83,8
2022000801,62,64,80,56,96,63,98,1
2022000801,85,76,38,83,55,62,90,2
2022000801,69,91,62,44,86,76,87,3
2022000801,73,79,47,83,88,79,86,4
2022000801,65,79,43,69,89,95,88,5
2022000801,75,86,44,54,87,79,89,6
2022000801,98,61,89,95,55,78,82,7
2022000801,62,89,94,65,97,71,88,8
2022000811,70,91,59,40,59,90,81,1
2022000811,90,97,57,49,52,89,87,2
2022000811,78,70,34,60,56,83,83,3
2022000811,98,81,93,61,66,79,99,4
2022000811,62,87,31,42,83,100,86,5
2022000811,52,92,54,35,72,75,80,6
2022000811,92,74,79,73,71,98,83,7
2022000811,56,92,90,57,71,60,96,8
2022000821,92,100,63,37,51,100,86,1
2022000821,86,64,44,35,72,64,84,2
2022000821,96,83,68,50,98,76,94,3
2022000821,80,88,68,62,68,77,91,4
2022000821,81,66,43,75,61,90,86,5
2022000821,75,70,97,96,65,70,95,6
2022000821,54,81,36,32,71,65,83,7
2022000821,51,60,77,100,71,68,88,8
2022000831,94,80,73,61,63,96,85,1
2022000831,67,85,30,37,60,88,81,2
2022000831,97,77,32,71,53,78,97,3
2022000831,83,84,100,40,81,86,87,4
2022000831,90,67,56,31,94,84,94,5
2022000831,76,79,74,96,84,95,90,6
2022000831,79,66,44,89,94,77,94,7
2022000831,54,75,44,52,92,76,84,8
2022000841,77,78,96,41,94,88,88,1
2022000841,52,72,54,97,65,78,84,2
